49765	
	0.5311677997	1.442415039e-18	0.5695094256	-3.10612937e-18	0.5581352545
	-1.911087272e-18	0.5556285539	-9.649460117e-19	0.5575746679	-0.0009943048754
	0.558206936	-0.00078502489	0.5568828806	-1.099110427e-18	-0.001381780233
	0.5673847885	-3.786087902e-18	0.5687739643	-0.001077675495	0.569659068
	-0.0009654227654	0.5684603595	-3.259152083e-18	-0.0012724029	0.5629463475
	-2.941646859e-18	0.5663008538	-3.94069637e-18	-0.001291763251	0.5640162146
	-0.00087114031	0.5676988888	-0.001085440224	0.5650400931	-0.000870626662
	0.5651962909	-3.917601486e-18	0.5661483215	-0.0008644769157	0.5640828118
	-3.296873199e-18	-0.001311916445	0.5801646411	-3.227187762e-18	0.5779836544
	-2.810995627e-18	0.5790632956	-3.036574916e-18	-0.001186638928	0.5799559274
	-0.0008655678278	0.5705509472	-3.001520665e-18	-0.0012547594	0.570701038
	-0.0009587415064	0.5713972696	-0.0007379943586	0.571601991	-3.023494288e-18
	0.5729710229	-0.001692526223	0.5481262015	1.723662802e-18	0.5444835998
	2.938584262e-18	-0.001522134326	0.5432785395	3.244533143e-18	0.5450543071
	-0.0008630994557	0.5456969331	2.679359039e-18	0.5487880167	-0.00117029045
	0.5469005044	2.548963176e-18	-0.00149284272	0.5479469768	-0.001263317357
	0.5462660521	-0.0008571095957	0.5563249421	-0.001002758584	0.5597988809
	-0.002176951516	0.5493403029	1.94528549e-18	-0.001463850198	0.5513311942
	-0.001234918756	0.5500001352	-0.001161491658	0.5505994122	1.899318212e-18
	0.5557238496	-0.001194438599	0.553723355	-0.001271630999	0.5518466145
	9.815567363e-19	-0.001435470484	0.5549744979	-0.001261512351	0.5531105166
	9.807253056e-19	0.5543623416	5.197487301e-20	-0.00140816596	0.5525761898
	-0.001225099131	0.5408661845	3.050265417e-18	0.5395216605	-0.0008493069865
	0.5406340205	-0.0007960970562	0.5396589435	2.649656211e-18	-0.00158460744
	0.5384789648	2.48747992e-18	0.5418356966	-0.0007900543636	0.5420625802
	3.284633381e-18	-0.001552706663	0.5438536978	-0.0008703018731	0.5436081934
	-0.001297768591	0.5372903621	2.19610778e-18	-0.001616623053	0.5383394699
	-0.0008552768769	0.5361009116	2.173786525e-18	0.5372968926	-0.0009411407983
	0.5298992656	1.452713189e-18	-0.001724010156	0.5310103967	-0.0008573494513
	0.5285700625	1.766064561e-18	0.5296312658	-0.0008500887529	0.5361058558
	-0.0009477112625	0.5349025394	2.007329732e-18	-0.001649632791	0.5324257117
	1.861177099e-18	-0.001685853866	0.5336691188	2.273460683e-18	0.5353045944
	-0.001160422202	0.5340728485	-0.00116935455	0.5322719015	-0.0008510106018
	0.535421567	-0.002015315295	0.5318253762	-0.001704656832	0.5332077092
	-0.001705168074	-0.001709511334	0.536503789	-0.002575817142	0.535024926
